userID,movieRow,score
76,1109,5
76,1109,5
76,1109,5
144,1109,50
156,1109,50
159,1109,50
190,1109,50
207,1109,50
288,1109,50
395,1109,50
423,1109,50
959,1109,50
106,1110,60
93,1110,50
107,1110,50
99,1110,50
100,1110,50
95,1110,50
76,1110,5
76,1110,5
76,1110,5
76,1110,5
76,1110,5
76,1110,5
76,1110,5
76,1110,5
11,1111,60
100,1111,50
95,1111,50
99,1111,50
95,1111,5
76,1111,5
76,1111,5
76,1111,5
76,1111,5
76,1111,5
98,1113,60
105,1113,5
76,1113,5
76,1113,5
76,1113,5
76,1113,5
76,1113,5
76,1113,5
94,1113,50
98,1118,60
98,1118,50
94,1118,50
98,1118,5
105,1118,5
98,1118,5
76,1118,5
76,1118,5
76,1118,5
76,1118,5
76,1118,5
76,1118,5
76,1118,5
142,1118,50
452,1118,50
98,1599,60
99,1599,50
76,1599,5
76,1599,5
76,1599,5
76,1599,5
76,1599,5
76,1599,5
76,1599,5
76,1599,5
76,1599,5
56,1599,50
144,1599,50
156,1599,50
190,1599,50
253,1599,50
473,1599,50
435,1599,50
423,1599,50
56,1193,60
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,1193,5
76,831,5
76,831,5
76,831,5
76,831,5
76,831,5
56,831,60
76,831,5
76,831,5
76,831,5
76,831,5
56,1192,60
76,1192,5
76,1192,5
76,1192,5
76,1192,5
76,1192,5
76,1192,5
76,1192,5
76,1192,5
76,1192,5
99,1192,5
99,1192,50
94,1192,50
76,1195,5
76,1195,5
76,1195,5
76,1195,5
76,1195,5
76,1195,5
76,1195,5
56,1195,60
108,1592,60
108,1594,60
98,1594,50
99,1594,50
108,1194,60
98,1194,50
108,1196,60
98,1196,50
99,1196,50
108,1198,60
489,1198,50
1253,1198,50
1297,1198,50
108,1197,60
56,1197,50
487,1197,50
86,1199,60
56,1199,50
122,1199,50
86,1596,60
86,1595,60
73,1600,60
56,1600,50
419,1600,50
86,1597,60
99,1597,50
86,1598,60
56,1598,50
86,830,60
282,830,50
316,830,50
73,834,60
73,1201,60
98,1201,50
73,1601,60
56,1601,50
108,1200,60
108,1602,60
108,1604,60
158,1604,50
408,1604,50
108,1603,60
108,1202,60
158,1202,50
172,1202,50
408,1202,50
108,1606,60
158,1606,50
408,1606,50
108,1605,60
86,1608,60
86,1203,60
86,1607,60
86,1610,60
122,1610,50
269,1610,50
323,1610,50
86,1609,60
86,1205,60
86,1204,60
73,1206,60
73,1207,60
73,1208,60
73,1209,60
270,1209,50
73,1210,60
73,1212,60
78,1611,60
113,1611,50
314,1611,50
78,832,60
78,1213,60
98,1213,50
450,1213,50
78,835,60
98,835,50
94,835,50
450,835,50
78,1613,60
98,1613,50
94,1613,50
108,1612,60
99,1618,60
99,1618,50
122,1618,50
248,1618,50
181,1618,50
108,1614,60
108,1615,60
108,1616,60
108,1617,60
108,1619,60
99,1620,60
99,1620,50
221,1620,50
230,1620,50
493,1620,50
99,1214,60
99,1214,50
221,1214,50
230,1214,50
99,1621,60
99,1621,50
108,1211,60
99,1215,60
99,1215,50
108,1216,60
99,1624,60
99,1624,50
86,1218,60
108,1217,60
108,1622,60
108,1623,60
76,1625,60
99,1625,50
76,833,60
99,833,50
76,1627,60
99,1627,50
76,837,60
99,837,50
86,1219,60
86,1220,60
76,1628,60
99,1628,50
86,1222,60
76,836,60
99,836,50
76,839,60
99,839,50
76,1626,60
99,1626,50
86,1221,60
86,1223,60
86,1629,60
73,840,60
73,841,60
73,838,60
73,842,60
99,1630,60
99,1630,50
99,844,60
99,844,50
73,843,60
99,1631,60
99,1631,50
87,1634,60
122,1634,50
181,1634,50
248,1634,50
99,845,60
99,845,50
99,1632,60
99,1632,50
99,1225,60
99,1225,50
99,846,60
99,846,50
87,1224,60
87,1633,60
76,1635,60
99,1635,50
76,847,60
99,847,50
76,848,60
99,848,50
76,849,60
99,849,50
76,1226,60
99,1226,50
76,1637,60
99,1637,50
73,1228,60
73,1636,60
73,1638,60
73,1639,60
73,1227,60
73,1640,60
73,1641,60
73,1642,60
108,1643,60
108,1229,60
108,1230,60
108,1231,60
108,1235,60
122,1235,50
269,1235,50
323,1235,50
108,1232,60
108,1233,60
86,1234,60
86,1644,60
86,1236,60
86,1237,60
86,1238,60
76,1645,60
99,1645,50
76,1239,60
99,1239,50
98,1239,50
76,1647,60
99,1647,50
76,1646,60
99,1646,50
76,1240,60
99,1240,50
99,1241,60
87,1651,60
122,1651,50
181,1651,50
248,1651,50
99,1650,60
320,1650,50
99,1243,60
314,1243,50
320,1243,50
448,1243,50
99,1242,60
450,1242,50
76,1648,60
99,1648,50
99,1649,60
87,1246,60
122,1246,50
248,1246,50
181,1246,50
87,1247,60
95,1247,50
87,1244,60
87,1245,60
487,1245,50
99,1250,60
99,1250,50
99,1249,60
99,1249,50
99,1248,60
99,1248,50
99,1251,60
99,1251,50
99,1252,60
99,1252,50
76,1255,60
99,1255,50
99,1255,50
99,1253,60
99,1253,50
76,1254,60
99,1254,50
76,1256,60
99,1256,50
76,1257,60
99,1257,50
87,1260,60
122,1260,50
181,1260,50
248,1260,50
87,1261,60
122,1261,50
237,1261,50
248,1261,50
181,1261,50
87,1262,60
122,1262,50
181,1262,50
142,1262,50
237,1262,50
248,1262,50
76,1258,60
99,1258,50
95,1258,50
101,1258,50
76,1259,60
99,1259,50
87,1264,60
122,1264,50
87,1263,60
86,1267,60
95,1267,50
164,1267,50
86,1265,60
95,1265,50
86,1266,60
95,1266,50
86,1268,60
86,1269,60
122,1269,50
86,1271,60
122,1271,50
119,1271,50
241,1271,50
247,1271,50
276,1271,50
99,1652,60
99,1652,50
95,1652,50
99,1653,60
99,1653,50
95,1653,50
99,1654,60
99,1654,50
95,1654,50
99,1655,60
99,1655,50
95,1655,50
99,1656,60
99,1656,50
95,1656,50
99,1270,60
99,1270,50
95,1270,50
95,1270,50
99,1657,60
99,1657,50
95,1657,50
99,1658,60
99,1658,50
95,1658,50
76,1659,60
99,1659,50
95,1659,50
76,1272,60
99,1272,50
95,1272,50
76,1660,60
99,1660,50
95,1660,50
76,1661,60
99,1661,50
95,1661,50
76,1273,60
99,1273,50
95,1273,50
76,1662,60
99,1662,50
95,1662,50
76,1663,60
99,1663,50
95,1663,50
87,1274,60
99,1274,50
95,1274,50
87,1275,60
99,1275,50
95,1275,50
87,1664,60
99,1664,50
95,1664,50
87,1665,60
99,1665,50
95,1665,50
87,1277,60
99,1277,50
95,1277,50
87,1667,60
99,1667,50
95,1667,50
87,1666,60
99,1666,50
95,1666,50
87,1668,60
99,1668,50
95,1668,50
95,1669,60
95,1669,50
95,1673,60
95,1673,50
95,1276,60
95,1276,50
95,1670,60
122,1670,50
95,1278,60
95,1278,50
95,1279,60
95,1279,50
95,1672,60
95,1287,60
95,1287,50
73,1676,60
95,1280,60
95,1280,50
95,1675,60
95,1675,50
95,1290,60
95,1290,50
73,1679,60
95,1282,60
122,1282,50
73,1283,60
122,1283,50
73,1674,60
73,1284,60
258,1284,50
120,1284,50
73,1285,60
95,1285,50
148,1285,50
166,1285,50
176,1285,50
73,1286,60
122,1286,50
73,1289,60
95,1289,50
135,1289,50
148,1289,50
73,1294,60
95,1294,50
148,1294,50
86,1678,60
95,1678,50
148,1678,50
86,1671,60
86,1677,60
207,1677,50
86,1291,60
112,1291,50
86,1681,60
320,1681,50
86,1680,60
86,1295,60
86,1688,60
95,1688,50
148,1688,50
366,1688,50
86,1296,60
86,1682,60
73,1300,60
86,1684,60
320,1684,50
86,1299,60
450,1299,50
73,1297,60
73,1298,60
73,1683,60
95,1683,50
73,1301,60
450,1301,50
73,1685,60
122,1685,50
181,1685,50
112,1685,50
142,1685,50
248,1685,50
389,1685,50
73,1302,60
99,1686,60
99,1686,50
95,1686,50
99,1303,60
99,1303,50
95,1303,50
99,1687,60
99,1687,50
95,1687,50
99,1304,60
99,1304,50
95,1304,50
95,1305,60
99,1305,50
95,1305,50
99,1306,60
99,1306,50
95,1306,50
99,1307,60
99,1307,50
95,1307,50
366,1307,50
99,1308,60
99,1308,50
95,1308,50
95,1689,60
99,1689,50
95,1689,50
76,1309,60
99,1309,50
95,1309,50
76,1310,60
99,1310,50
95,1310,50
95,1691,60
99,1691,50
95,1691,50
76,1311,60
99,1311,50
95,1311,50
174,1311,50
76,1312,60
99,1312,50
95,1312,50
174,1312,50
445,1312,50
76,1690,60
99,1690,50
95,1690,50
174,1690,50
76,1313,60
99,1313,50
95,1313,50
174,1313,50
95,1314,60
99,1314,50
95,1314,50
87,1692,60
99,1692,50
95,1692,50
366,1692,50
95,1694,60
99,1694,50
95,1694,50
87,1324,60
99,1324,50
95,1324,50
87,1693,60
99,1693,50
95,1693,50
95,1695,60
99,1695,50
95,1695,50
87,1315,60
99,1315,50
95,1315,50
87,1696,60
122,1696,50
200,1696,50
95,1317,60
99,1317,50
95,1317,50
228,1317,50
95,1699,60
99,1699,50
95,1699,50
95,1697,60
99,1697,50
95,1697,50
366,1697,50
95,1698,60
99,1698,50
95,1698,50
95,1700,60
99,1700,50
95,1700,50
95,1318,60
141,1318,50
73,1320,60
142,1320,50
302,1320,50
73,1701,60
73,1322,60
320,1322,50
73,1702,60
122,1702,50
269,1702,50
73,1321,60
73,1319,60
86,1703,60
86,1323,60
86,1325,60
99,1325,50
95,1325,50
86,1326,60
86,1704,60
99,1327,60
99,1327,50
95,1327,50
99,1328,60
99,1328,50
95,1328,50
142,1328,50
228,1328,50
244,1328,50
99,1329,60
99,1329,50
95,1329,50
99,1705,60
99,1705,50
95,1705,50
76,1706,60
99,1706,50
95,1706,50
174,1706,50
228,1706,50
222,1706,50
76,1330,60
99,1330,50
95,1330,50
174,1330,50
76,1331,60
99,1331,50
95,1331,50
122,1331,50
144,1331,50
135,1331,50
148,1331,50
174,1331,50
187,1331,50
199,1331,50
120,1331,50
76,1333,60
99,1333,50
95,1333,50
122,1333,50
144,1333,50
148,1333,50
174,1333,50
187,1333,50
199,1333,50
120,1333,50
76,1707,60
99,1707,50
95,1707,50
122,1707,50
144,1707,50
135,1707,50
148,1707,50
174,1707,50
187,1707,50
199,1707,50
120,1707,50
76,1708,60
99,1708,50
95,1708,50
122,1708,50
144,1708,50
148,1708,50
174,1708,50
187,1708,50
199,1708,50
120,1708,50
87,1332,60
197,1332,50
87,1709,60
98,1709,50
119,1709,50
122,1709,50
153,1709,50
217,1709,50
258,1709,50
142,1709,50
120,1709,50
450,1709,50
479,1709,50
473,1709,50
99,1710,60
98,1710,50
95,1710,50
122,1710,50
144,1710,50
135,1710,50
148,1710,50
187,1710,50
120,1710,50
99,1334,60
95,1334,50
122,1334,50
144,1334,50
135,1334,50
148,1334,50
187,1334,50
177,1334,50
120,1334,50
99,1712,60
95,1712,50
122,1712,50
144,1712,50
162,1712,50
135,1712,50
148,1712,50
187,1712,50
120,1712,50
73,1335,60
91,1337,60
112,1337,50
320,1337,50
318,1337,50
86,1336,60
103,1336,50
86,1717,60
105,1717,5
105,1717,50
320,1717,50
86,1338,60
281,1338,50
86,1339,60
241,1339,50
86,1342,60
117,1342,5
117,1342,50
142,1342,50
320,1342,50
86,1341,60
73,1343,60
429,1343,50
73,1344,60
73,1347,60
415,1347,50
73,1340,60
73,1345,60
113,1345,50
188,1345,50
142,1345,50
320,1345,50
73,1348,60
196,1348,50
73,1349,60
87,1716,60
142,1716,50
87,1350,60
87,1351,60
87,1354,60
190,1354,50
87,1353,60
176,1353,50
142,1353,50
425,1353,50
388,1353,50
87,1352,60
99,1356,60
99,1356,50
122,1356,50
144,1356,50
162,1356,50
135,1356,50
148,1356,50
180,1356,50
187,1356,50
192,1356,50
199,1356,50
177,1356,50
120,1356,50
205,1356,50
228,1356,50
99,1360,60
112,1360,50
116,1360,50
122,1360,50
115,1360,5
115,1360,50
252,1360,50
267,1360,50
113,1360,50
316,1360,50
411,1360,50
99,1358,60
99,1358,50
122,1358,50
144,1358,50
151,1358,50
162,1358,50
135,1358,50
148,1358,50
187,1358,50
182,1358,50
192,1358,50
199,1358,50
177,1358,50
120,1358,50
125,1358,50
228,1358,50
99,1361,60
111,1361,50
112,1361,50
122,1361,50
231,1361,50
252,1361,50
267,1361,50
113,1361,50
316,1361,50
411,1361,50
99,1718,60
112,1718,50
122,1718,50
231,1718,50
252,1718,50
267,1718,50
113,1718,50
299,1718,50
316,1718,50
411,1718,50
1318,1718,50
76,1362,60
99,1362,50
122,1362,50
144,1362,50
151,1362,50
148,1362,50
135,1362,50
174,1362,50
187,1362,50
182,1362,50
192,1362,50
199,1362,50
177,1362,50
120,1362,50
226,1362,50
254,1362,50
142,1362,50
99,1359,60
112,1359,5
112,1359,50
122,1359,50
252,1359,50
267,1359,50
113,1359,50
411,1359,50
99,1357,60
99,1357,50
122,1357,50
144,1357,50
151,1357,50
162,1357,50
135,1357,50
148,1357,50
187,1357,50
182,1357,50
192,1357,50
199,1357,50
177,1357,50
120,1357,50
76,1364,60
99,1364,50
122,1364,50
144,1364,50
151,1364,50
148,1364,50
162,1364,50
135,1364,50
174,1364,50
187,1364,50
182,1364,50
192,1364,50
199,1364,50
177,1364,50
120,1364,50
125,1364,50
226,1364,50
254,1364,50
142,1364,50
76,1363,60
99,1363,50
122,1363,50
142,1363,50
144,1363,50
151,1363,50
148,1363,50
162,1363,50
135,1363,50
174,1363,50
187,1363,50
182,1363,50
192,1363,50
199,1363,50
177,1363,50
120,1363,50
226,1363,50
244,1363,50
222,1363,50
76,1365,60
99,1365,50
122,1365,50
144,1365,50
151,1365,50
148,1365,50
174,1365,50
187,1365,50
192,1365,50
199,1365,50
120,1365,50
226,1365,50
142,1365,50
76,1367,60
99,1367,50
122,1367,50
144,1367,50
145,1367,50
151,1367,50
148,1367,50
135,1367,50
174,1367,50
187,1367,50
192,1367,50
199,1367,50
120,1367,50
226,1367,50
142,1367,50
76,1366,60
99,1366,50
122,1366,50
144,1366,50
151,1366,50
148,1366,50
135,1366,50
182,1366,50
174,1366,50
187,1366,50
192,1366,50
199,1366,50
120,1366,50
226,1366,50
142,1366,50
76,1368,60
99,1368,50
122,1368,50
144,1368,50
145,1368,50
151,1368,50
148,1368,50
174,1368,50
187,1368,50
192,1368,50
199,1368,50
120,1368,50
117,1368,50
119,1368,50
226,1368,50
228,1368,50
142,1368,50
76,1719,60
99,1719,50
122,1719,50
132,1719,50
144,1719,50
151,1719,50
148,1719,50
162,1719,50
135,1719,50
182,1719,50
180,1719,50
187,1719,50
192,1719,50
199,1719,50
177,1719,50
120,1719,50
119,1719,50
210,1719,50
216,1719,50
142,1719,50
226,1719,50
205,1719,50
76,1370,60
99,1370,50
122,1370,50
127,1370,50
144,1370,50
151,1370,50
148,1370,50
162,1370,50
135,1370,50
174,1370,5
174,1370,50
182,1370,50
180,1370,50
187,1370,50
192,1370,50
175,1370,50
120,1370,50
119,1370,50
210,1370,50
142,1370,50
226,1370,50
76,1369,60
99,1369,50
122,1369,50
132,1369,50
144,1369,50
151,1369,50
148,1369,50
135,1369,50
174,1369,50
187,1369,50
192,1369,50
175,1369,50
120,1369,50
119,1369,50
210,1369,50
226,1369,50
142,1369,50
76,1371,60
99,1371,50
122,1371,50
132,1371,50
144,1371,50
151,1371,50
148,1371,50
162,1371,50
174,1371,5
174,1371,50
187,1371,50
192,1371,50
199,1371,50
177,1371,50
120,1371,50
119,1371,50
142,1371,50
226,1371,50
228,1371,50
76,1721,60
99,1721,50
122,1721,50
129,1721,50
132,1721,50
144,1721,50
151,1721,50
148,1721,50
162,1721,50
135,1721,50
174,1721,50
187,1721,50
192,1721,50
197,1721,50
199,1721,50
177,1721,50
120,1721,50
206,1721,50
119,1721,50
142,1721,50
226,1721,50
205,1721,50
76,1373,60
99,1373,50
122,1373,50
129,1373,50
131,1373,50
132,1373,50
135,1373,50
144,1373,50
142,1373,50
151,1373,50
148,1373,50
162,1373,50
124,1373,50
177,1373,50
174,1373,50
180,1373,50
187,1373,50
189,1373,50
192,1373,50
197,1373,50
199,1373,50
120,1373,50
191,1373,50
166,1373,50
119,1373,50
210,1373,50
226,1373,50
206,1373,50
228,1373,50
99,1372,60
99,1372,50
122,1372,50
131,1372,50
132,1372,50
135,1372,50
144,1372,50
151,1372,50
148,1372,50
187,1372,50
192,1372,50
120,1372,50
119,1372,50
226,1372,50
206,1372,50
307,1372,50
366,1372,50
99,1374,60
99,1374,50
122,1374,50
131,1374,50
132,1374,50
144,1374,50
142,1374,50
151,1374,50
148,1374,50
187,1374,50
182,1374,50
192,1374,50
120,1374,50
119,1374,50
226,1374,50
206,1374,50
307,1374,50
99,1375,60
99,1375,50
122,1375,50
144,1375,50
142,1375,50
148,1375,50
151,1375,50
187,1375,50
192,1375,50
199,1375,50
120,1375,50
206,1375,50
119,1375,50
213,1375,50
215,1375,50
228,1375,50
99,1376,60
99,1376,50
122,1376,50
131,1376,50
135,1376,50
144,1376,50
142,1376,50
148,1376,50
151,1376,50
182,1376,50
183,1376,50
187,1376,50
192,1376,50
197,1376,50
199,1376,50
120,1376,50
206,1376,50
215,1376,50
119,1376,50
226,1376,50
228,1376,50
235,1376,50
307,1376,50
99,1382,60
99,1382,50
122,1382,50
131,1382,50
135,1382,50
139,1382,50
144,1382,50
148,1382,50
151,1382,50
183,1382,50
187,1382,50
192,1382,50
195,1382,50
197,1382,50
199,1382,50
177,1382,50
120,1382,50
206,1382,50
119,1382,50
210,1382,50
215,1382,50
142,1382,50
226,1382,50
84,1723,60
103,1723,50
87,1735,60
112,1735,50
186,1735,50
190,1735,50
201,1735,50
274,1735,50
84,1377,60
84,1722,60
103,1722,50
142,1722,50
425,1722,50
84,1378,60
190,1378,50
425,1378,50
84,1381,60
103,1381,50
148,1381,50
84,1380,60
87,1379,60
87,1384,60
105,1384,5
105,1384,50
94,1384,5
114,1384,50
109,1384,50
112,1384,5
112,1384,50
141,1384,50
186,1384,50
194,1384,50
142,1384,50
87,1389,60
94,1389,50
92,1389,50
103,1389,50
109,1389,50
105,1389,50
110,1389,50
112,1389,50
112,1389,5
121,1389,50
130,1389,5
130,1389,50
150,1389,50
169,1389,50
169,1389,50
168,1389,50
186,1389,50
190,1389,50
146,1389,50
198,1389,50
206,1389,50
274,1389,50
99,1390,60
99,1390,50
112,1390,5
112,1390,50
120,1390,50
122,1390,50
125,1390,50
129,1390,50
131,1390,50
130,1390,50
133,1390,50
134,1390,50
132,1390,50
135,1390,50
139,1390,50
140,1390,50
143,1390,50
144,1390,50
148,1390,50
151,1390,50
124,1390,50
166,1390,5
166,1390,50
171,1390,5
183,1390,50
184,1390,50
171,1390,50
186,1390,50
180,1390,50
187,1390,50
187,1390,50
192,1390,50
193,1390,50
195,1390,50
197,1390,50
199,1390,50
177,1390,50
205,1390,50
206,1390,50
176,1390,50
119,1390,50
210,1390,50
211,1390,50
212,1390,50
215,1390,50
218,1390,50
142,1390,50
222,1390,50
226,1390,50
145,1390,50
264,1390,50
235,1390,50
307,1390,50
99,1746,60
99,1746,50
105,1746,50
112,1746,50
120,1746,50
121,1746,50
122,1746,50
125,1746,50
128,1746,50
129,1746,50
130,1746,5
131,1746,50
132,1746,50
134,1746,50
135,1746,50
138,1746,50
140,1746,50
144,1746,50
146,1746,50
142,1746,50
148,1746,50
149,1746,50
151,1746,50
154,1746,50
124,1746,50
163,1746,50
165,1746,50
170,1746,50
172,1746,50
176,1746,50
119,1746,50
98,1746,50
182,1746,50
183,1746,50
185,1746,50
186,1746,50
180,1746,50
187,1746,50
187,1746,50
191,1746,50
192,1746,50
193,1746,50
195,1746,50
197,1746,50
199,1746,50
200,1746,50
177,1746,50
202,1746,50
205,1746,50
206,1746,50
176,1746,50
169,1746,50
209,1746,50
215,1746,50
146,1746,50
222,1746,50
226,1746,50
228,1746,50
145,1746,50
245,1746,50
286,1746,50
235,1746,50
307,1746,50
99,1747,60
103,1747,50
105,1747,50
117,1747,50
120,1747,50
124,1747,50
133,1747,50
132,1747,50
143,1747,50
144,1747,50
147,1747,5
147,1747,50
142,1747,50
155,1747,50
156,1747,50
157,1747,50
159,1747,50
161,1747,50
170,1747,50
172,1747,50
168,1747,5
178,1747,50
180,1747,50
186,1747,50
190,1747,50
200,1747,50
175,1747,50
202,1747,50
203,1747,50
204,1747,50
166,1747,50
207,1747,50
176,1747,50
208,1747,50
209,1747,50
210,1747,50
215,1747,50
220,1747,50
288,1747,50
423,1747,50
448,1747,50
103,1385,60
177,1385,50
103,1386,60
103,1738,60
142,1738,50
224,1738,50
91,1742,60
142,1742,50
200,1742,50
125,1742,50
287,1742,50
314,1742,50
320,1742,50
87,1388,60
61,1393,60
120,1393,50
226,1393,50
206,1393,50
192,1393,50
99,1393,50
254,1393,50
135,1393,50
142,1393,50
286,1393,50
307,1393,50
87,1739,60
87,1387,60
112,1387,50
61,1392,60
320,1392,50
87,1740,60
87,1743,60
254,1743,50
61,1391,60
61,1403,60
177,1403,50
120,1403,50
226,1403,50
206,1403,50
98,1403,50
121,1403,50
228,1403,50
192,1403,50
119,1403,50
231,1403,50
99,1403,50
182,1403,50
263,1403,50
135,1403,50
142,1403,50
286,1403,50
307,1403,50
61,850,60
177,850,50
281,850,50
302,850,50
320,850,50
61,1394,60
79,1741,60
61,1395,60
61,1396,60
61,1397,60
87,1744,60
475,1744,50
61,1401,60
257,1401,50
281,1401,50
87,1745,60
79,1748,60
84,1398,60
79,1752,60
84,1399,60
79,1400,60
79,1751,60
84,1749,60
84,1402,60
84,1404,60
115,1404,50
115,1404,5
85,1405,60
85,1750,60
471,1750,50
85,1753,60
471,1753,50
85,1406,60
85,1407,60
112,1407,5
112,1407,50
91,1755,60
112,1755,50
318,1755,50
75,1408,60
177,1408,50
75,1411,60
229,1411,50
176,1411,50
231,1411,50
232,1411,50
235,1411,50
145,1411,50
238,1411,50
239,1411,50
240,1411,50
99,1411,50
181,1411,50
135,1411,50
94,1411,50
286,1411,50
121,1411,50
307,1411,50
75,1754,60
233,1754,50
234,1754,50
245,1754,50
258,1754,50
142,1754,50
176,1754,50
313,1754,50
120,1754,50
472,1754,50
75,1409,60
257,1409,50
75,1410,60
176,1410,50
114,1410,50
450,1410,50
232,1412,60
276,1412,50
289,1412,50
228,1412,50
308,1412,50
315,1412,50
61,1413,60
249,1413,50
245,1413,50
266,1413,50
276,1413,50
222,1413,50
288,1413,50
288,1413,50
296,1413,50
302,1413,50
360,1413,50
372,1413,50
366,1413,50
486,1413,50
473,1413,50
509,1413,50
494,1413,50
61,1416,60
250,1416,50
255,1416,50
288,1416,50
288,1416,50
307,1416,50
426,1416,50
488,1416,50
538,1416,50
275,1416,50
1240,1416,50
1349,1416,5
1349,1416,5
1349,1416,50
61,1414,60
99,1414,50
256,1414,50
135,1414,50
288,1414,50
121,1414,50
307,1414,50
61,1418,60
245,1418,50
99,1418,50
246,1418,50
249,1418,50
251,1418,50
146,1418,50
206,1418,50
262,1418,50
135,1418,50
268,1418,50
142,1418,50
222,1418,50
288,1418,50
121,1418,50
307,1418,50
61,1417,60
246,1417,50
251,1417,50
259,1417,50
146,1417,50
260,1417,50
261,1417,50
262,1417,50
272,1417,50
288,1417,50
9,1415,60
115,1415,50
274,1757,60
274,1757,50
274,1757,50
1269,1757,50
274,1756,60
274,1756,50
274,1756,50
274,1758,50
274,1758,60
274,1761,50
274,1761,60
276,1761,50
274,1759,60
274,1759,50
274,1759,50
298,1759,50
274,1419,60
274,1419,50
298,1419,50
274,1420,60
274,1420,50
75,1421,60
245,1421,50
75,1767,60
75,1424,60
286,1424,50
245,1424,50
121,1424,50
99,1424,50
307,1424,50
75,1422,60
75,1423,60
278,1427,60
280,1427,50
281,1427,50
286,1427,50
121,1427,50
294,1427,50
99,1427,50
307,1427,50
82,1760,60
82,1763,60
82,1764,60
82,1425,60
82,1762,60
282,1428,60
282,1428,50
284,1428,50
222,1428,50
408,1428,50
512,1428,50
61,1426,60
288,1426,50
307,1426,50
61,1432,60
245,1432,50
288,1432,50
307,1432,50
282,1430,60
284,1430,50
282,1430,50
285,1430,50
320,1430,50
323,1430,50
61,1431,60
288,1431,50
61,1429,60
288,1429,50
61,1433,60
286,1433,50
288,1433,50
73,1439,60
73,1436,60
73,1434,60
453,1434,50
73,1435,60
73,1437,60
86,1442,60
287,1442,50
290,1442,50
86,1441,60
292,1441,50
86,1440,60
86,1445,60
292,1445,50
293,1445,50
86,1438,60
86,1765,60
61,1446,60
61,1448,60
99,1448,50
302,1448,50
307,1448,50
366,1448,50
86,1766,60
86,1444,60
429,1444,50
61,1449,60
302,1449,50
307,1449,50
61,1447,60
302,1447,50
86,1443,60
61,1451,60
86,1768,60
61,1450,60
61,1452,60
269,1452,50
9,1452,50
296,1452,50
143,1452,50
207,1452,50
395,1452,50
423,1452,50
99,1769,60
99,1769,50
296,1769,50
302,1769,50
307,1769,50
99,1456,60
99,1456,50
296,1456,50
300,1456,50
222,1456,50
307,1456,50
177,1456,50
317,1456,50
99,1771,60
99,1771,50
295,1771,50
139,1771,50
296,1771,50
300,1771,50
302,1771,50
228,1771,50
307,1771,50
177,1771,50
99,1772,60
99,1772,50
296,1772,50
222,1772,50
302,1772,50
307,1772,50
314,1772,50
73,1454,60
290,1454,50
73,1453,60
73,1770,60
73,1773,60
73,1455,60
73,1774,60
306,1774,50
73,1458,60
73,1457,60
73,1460,60
73,1459,60
75,1461,60
1241,1461,50
75,1462,60
228,1462,50
177,1462,50
1240,1462,50
75,1464,60
177,1464,50
75,1775,60
228,1775,50
177,1775,50
75,1463,60
75,1465,60
222,1465,50
304,1465,50
1241,1465,50
76,1466,60
99,1466,50
222,1466,50
302,1466,50
228,1466,50
307,1466,50
177,1466,50
76,1776,60
99,1776,50
222,1776,50
302,1776,50
307,1776,50
177,1776,50
317,1776,50
76,1469,60
99,1469,50
222,1469,50
228,1469,50
307,1469,50
87,1470,60
99,1470,50
302,1470,50
307,1470,50
177,1470,50
366,1470,50
87,1778,60
99,1778,50
302,1778,50
228,1778,50
305,1778,50
307,1778,50
314,1778,50
177,1778,50
61,1467,60
9,1467,50
1309,1467,50
61,1471,60
61,1468,60
61,1473,60
177,1473,50
61,1472,60
75,1474,60
75,1777,60
177,1777,50
75,1789,60
177,1789,50
75,1476,60
309,1476,50
75,1475,60
82,1477,60
82,1779,60
82,1780,60
82,1479,60
317,1479,50
82,1478,60
87,1481,60
99,1481,50
177,1481,50
272,1481,5
87,1781,60
99,1781,50
87,1480,60
311,1480,50
99,1480,50
146,1480,50
73,1483,60
311,1483,50
87,1485,60
311,1485,50
99,1485,50
314,1485,50
177,1485,50
316,1485,50
146,1485,50
73,1482,60
73,1484,60
73,1486,60
86,1488,60
312,1488,50
86,1782,60
86,1490,60
311,1490,50
313,1490,50
86,1489,60
86,1491,60
86,1487,60
311,1487,50
282,1494,60
282,1494,50
284,1494,50
320,1494,50
323,1494,50
86,1783,60
86,1785,60
487,1785,50
86,1492,60
86,1784,60
86,1787,60
320,1787,50
73,1493,60
73,1786,60
73,1788,60
73,1495,60
99,1495,50
73,1790,60
82,1791,60
82,1792,60
82,1794,60
317,1794,50
363,1794,50
82,1496,60
363,1496,50
82,1793,60
75,1795,60
429,1795,50
75,1796,60
75,1498,60
75,1797,60
75,1799,60
491,1799,50
99,1798,60
99,1798,50
99,1500,60
99,1500,50
99,1801,60
99,1801,50
99,1800,60
99,1800,50
366,1800,50
99,1802,60
99,1802,50
320,1802,50
99,1503,60
99,1503,50
320,1503,50
171,1503,50
99,1803,60
99,1803,50
320,1803,50
171,1803,50
99,1502,60
99,1502,50
320,1502,50
171,1502,50
76,1497,60
99,1497,50
320,1497,50
171,1497,50
76,1501,60
99,1501,50
320,1501,50
171,1501,50
408,1501,50
76,1805,60
99,1805,50
320,1805,50
146,1805,50
171,1805,50
